intervention,repeat_id,baseline_acc,intervention_acc,delta_acc,removed_edges,target_neurons,control_type,available,unavailable_reason,seed,split,checkpoint,mean_target_expected_out_degree,mean_control_expected_out_degree,mean_abs_degree_gap
degree_matched_outgoing_control,5,0.7221731448763251,0.6992049469964664,-0.02296819787985871,1023,34;42;85;161;169;233;334;410;434;467,degree_matched,True,,728743896,test,experiments/lsm_shd_alif_lowrank_r16_m50p10_learned_input_proj_fdi_spike_adaptation_b010_inc0125_biaslr05_45_260616083948/checkpoints/best.pt,185.04991149902344,177.66476440429688,7.38515625
degree_matched_outgoing_control,6,0.7221731448763251,0.708922261484099,-0.013250883392226132,1032,34;72;118;169;229;291;332;334;410;434,degree_matched,True,,1868509920,test,experiments/lsm_shd_alif_lowrank_r16_m50p10_learned_input_proj_fdi_spike_adaptation_b010_inc0125_biaslr05_45_260616083948/checkpoints/best.pt,185.04991149902344,178.4843292236328,6.565582275390625
degree_matched_outgoing_control,7,0.7221731448763251,0.698321554770318,-0.023851590106007126,1005,34;42;85;110;169;291;334;410;434;467,degree_matched,True,,2450638014,test,experiments/lsm_shd_alif_lowrank_r16_m50p10_learned_input_proj_fdi_spike_adaptation_b010_inc0125_biaslr05_45_260616083948/checkpoints/best.pt,185.04991149902344,177.8846435546875,7.1652587890625
degree_matched_outgoing_control,8,0.7221731448763251,0.683303886925795,-0.03886925795053009,990,42;85;110;134;161;169;229;233;334;410,degree_matched,True,,2282768493,test,experiments/lsm_shd_alif_lowrank_r16_m50p10_learned_input_proj_fdi_spike_adaptation_b010_inc0125_biaslr05_45_260616083948/checkpoints/best.pt,185.04991149902344,177.79737854003906,7.252543640136719
degree_matched_outgoing_control,9,0.7221731448763251,0.6881625441696113,-0.0340106007067138,1029,34;42;118;134;161;291;332;334;410;467,degree_matched,True,,241486466,test,experiments/lsm_shd_alif_lowrank_r16_m50p10_learned_input_proj_fdi_spike_adaptation_b010_inc0125_biaslr05_45_260616083948/checkpoints/best.pt,185.04991149902344,177.8857879638672,7.164134216308594
degree_matched_outgoing_control,10,0.7221731448763251,0.6974381625441696,-0.024734982332155542,1060,34;42;72;85;118;161;229;291;332;410,degree_matched,True,,2941562232,test,experiments/lsm_shd_alif_lowrank_r16_m50p10_learned_input_proj_fdi_spike_adaptation_b010_inc0125_biaslr05_45_260616083948/checkpoints/best.pt,185.04991149902344,178.5503692626953,6.499543762207031
degree_matched_outgoing_control,11,0.7221731448763251,0.6802120141342756,-0.041961130742049546,1039,34;42;72;85;110;144;161;169;332;334,degree_matched,True,,953067304,test,experiments/lsm_shd_alif_lowrank_r16_m50p10_learned_input_proj_fdi_spike_adaptation_b010_inc0125_biaslr05_45_260616083948/checkpoints/best.pt,185.04991149902344,177.35305786132812,7.696870422363281
degree_matched_outgoing_control,12,0.7221731448763251,0.6952296819787986,-0.02694346289752647,953,42;72;110;134;169;229;233;291;410;434,degree_matched,True,,940664216,test,experiments/lsm_shd_alif_lowrank_r16_m50p10_learned_input_proj_fdi_spike_adaptation_b010_inc0125_biaslr05_45_260616083948/checkpoints/best.pt,185.04991149902344,177.3134765625,7.736444091796875
degree_matched_outgoing_control,13,0.7221731448763251,0.6890459363957597,-0.033127208480565384,1048,34;42;118;134;161;169;229;233;334;434,degree_matched,True,,3905239676,test,experiments/lsm_shd_alif_lowrank_r16_m50p10_learned_input_proj_fdi_spike_adaptation_b010_inc0125_biaslr05_45_260616083948/checkpoints/best.pt,185.04991149902344,177.67800903320312,7.371905517578125
degree_matched_outgoing_control,14,0.7221731448763251,0.693904593639576,-0.028268551236749095,1027,34;83;110;118;144;229;291;332;334;434,degree_matched,True,,2594576312,test,experiments/lsm_shd_alif_lowrank_r16_m50p10_learned_input_proj_fdi_spike_adaptation_b010_inc0125_biaslr05_45_260616083948/checkpoints/best.pt,185.04991149902344,177.78439331054688,7.265510559082031
degree_matched_outgoing_control,15,0.7221731448763251,0.6952296819787986,-0.02694346289752647,1046,34;85;118;134;144;161;291;332;334;410,degree_matched,True,,2108814539,test,experiments/lsm_shd_alif_lowrank_r16_m50p10_learned_input_proj_fdi_spike_adaptation_b010_inc0125_biaslr05_45_260616083948/checkpoints/best.pt,185.04991149902344,177.88536071777344,7.164547729492187
degree_matched_outgoing_control,16,0.7221731448763251,0.6943462897526502,-0.027826855123674887,962,42;85;169;229;233;291;332;334;410;434,degree_matched,True,,3946636144,test,experiments/lsm_shd_alif_lowrank_r16_m50p10_learned_input_proj_fdi_spike_adaptation_b010_inc0125_biaslr05_45_260616083948/checkpoints/best.pt,185.04991149902344,178.5950927734375,6.454826354980469
degree_matched_outgoing_control,17,0.7221731448763251,0.7009717314487632,-0.021201413427561877,998,42;83;85;110;118;161;229;233;410;434,degree_matched,True,,1533798098,test,experiments/lsm_shd_alif_lowrank_r16_m50p10_learned_input_proj_fdi_spike_adaptation_b010_inc0125_biaslr05_45_260616083948/checkpoints/best.pt,185.04991149902344,177.63583374023438,7.4140869140625
degree_matched_outgoing_control,18,0.7221731448763251,0.6846289752650176,-0.037544169611307465,960,34;42;110;134;169;229;233;332;410;434,degree_matched,True,,2284992987,test,experiments/lsm_shd_alif_lowrank_r16_m50p10_learned_input_proj_fdi_spike_adaptation_b010_inc0125_biaslr05_45_260616083948/checkpoints/best.pt,185.04991149902344,177.48919677734375,7.5607177734375
degree_matched_outgoing_control,19,0.7221731448763251,0.7027385159010601,-0.019434628975265045,1043,34;72;85;110;169;233;291;334;410;434,degree_matched,True,,3358236339,test,experiments/lsm_shd_alif_lowrank_r16_m50p10_learned_input_proj_fdi_spike_adaptation_b010_inc0125_biaslr05_45_260616083948/checkpoints/best.pt,185.04991149902344,178.0108642578125,7.039048767089843
recurrent_current_top_neuron_outgoing_remove,,0.7221731448763251,0.38515901060070673,-0.3370141342756184,442,387;344;256;212;358;329;464;221;318;351,target,True,,45,test,experiments/lsm_shd_alif_lowrank_r16_m50p10_learned_input_proj_fdi_spike_adaptation_b010_inc0125_biaslr05_45_260616083948/checkpoints/best.pt,,,
